ID;TRADEDATE;CLOSE
MCFTR;11.02.2004;552,02
MCFTR;12.02.2004;566,72
MCFTR;13.02.2004;569,07
MCFTR;16.02.2004;570,77
MCFTR;17.02.2004;572,98
MCFTR;18.02.2004;575,76
MCFTR;19.02.2004;570,86
MCFTR;20.02.2004;576,44
MCFTR;24.02.2004;574,01
MCFTR;25.02.2004;578,29
MCFTR;26.02.2004;582,38
MCFTR;27.02.2004;591,09
MCFTR;01.03.2004;606,71
MCFTR;02.03.2004;600,29
MCFTR;03.03.2004;591,9
MCFTR;04.03.2004;592,34
MCFTR;05.03.2004;598,18
MCFTR;09.03.2004;605,84
MCFTR;10.03.2004;594,13
MCFTR;11.03.2004;582,48
MCFTR;12.03.2004;586,86
MCFTR;15.03.2004;583,54
MCFTR;16.03.2004;593,73
MCFTR;17.03.2004;609,02
MCFTR;18.03.2004;617,29
MCFTR;19.03.2004;630,95
MCFTR;22.03.2004;620,14
MCFTR;23.03.2004;624,26
MCFTR;24.03.2004;617,19
MCFTR;25.03.2004;618,01
MCFTR;26.03.2004;619,68
MCFTR;29.03.2004;633,32
MCFTR;30.03.2004;635,74
MCFTR;31.03.2004;644,64
MCFTR;01.04.2004;646,29
MCFTR;02.04.2004;656,68
MCFTR;05.04.2004;664,54
MCFTR;06.04.2004;654,71
MCFTR;07.04.2004;669,01
MCFTR;08.04.2004;678,54
MCFTR;09.04.2004;678,69
MCFTR;12.04.2004;681,48
MCFTR;13.04.2004;661,18
MCFTR;14.04.2004;644,5
MCFTR;15.04.2004;651,86
MCFTR;16.04.2004;637,07
MCFTR;19.04.2004;640,33
MCFTR;20.04.2004;644,5
MCFTR;21.04.2004;614,95
MCFTR;22.04.2004;604,33
MCFTR;23.04.2004;601,75
MCFTR;26.04.2004;599,84
MCFTR;27.04.2004;607,52
MCFTR;28.04.2004;599,15
MCFTR;29.04.2004;559,3
MCFTR;30.04.2004;561,78
MCFTR;05.05.2004;577,91
MCFTR;06.05.2004;571,15
MCFTR;07.05.2004;545,79
MCFTR;11.05.2004;523,32
MCFTR;12.05.2004;540,72
MCFTR;13.05.2004;547,43
MCFTR;14.05.2004;537,17
MCFTR;17.05.2004;560,59
MCFTR;18.05.2004;559,09
MCFTR;19.05.2004;576,59
MCFTR;20.05.2004;576,14
MCFTR;21.05.2004;577,38
MCFTR;24.05.2004;581,95
MCFTR;25.05.2004;559,03
MCFTR;26.05.2004;569,2
MCFTR;27.05.2004;559,99
MCFTR;28.05.2004;530,86
MCFTR;31.05.2004;535,4
MCFTR;01.06.2004;512,99
MCFTR;02.06.2004;533,88
MCFTR;03.06.2004;535,89
MCFTR;04.06.2004;522,29
MCFTR;07.06.2004;536,53
MCFTR;08.06.2004;543,69
MCFTR;09.06.2004;537,08
MCFTR;10.06.2004;530,24
MCFTR;11.06.2004;526,24
MCFTR;15.06.2004;507,07
MCFTR;16.06.2004;508,54
MCFTR;17.06.2004;556
MCFTR;18.06.2004;558,09
MCFTR;21.06.2004;571,82
MCFTR;22.06.2004;556,98
MCFTR;23.06.2004;551,47
MCFTR;24.06.2004;556,16
MCFTR;25.06.2004;549,46
MCFTR;28.06.2004;537,3
MCFTR;29.06.2004;528,56
MCFTR;30.06.2004;534,84
MCFTR;01.07.2004;517,61
MCFTR;02.07.2004;514,29
MCFTR;05.07.2004;518,71
MCFTR;06.07.2004;516,54
MCFTR;07.07.2004;522,78
MCFTR;08.07.2004;520,8
MCFTR;09.07.2004;517,25
MCFTR;12.07.2004;531,63
MCFTR;13.07.2004;542,1
MCFTR;14.07.2004;542,06
MCFTR;15.07.2004;546,81
MCFTR;16.07.2004;544,07
MCFTR;19.07.2004;554,83
MCFTR;20.07.2004;532,67
MCFTR;21.07.2004;524,95
MCFTR;22.07.2004;510,76
MCFTR;23.07.2004;519,32
MCFTR;26.07.2004;509,05
MCFTR;27.07.2004;501,79
MCFTR;28.07.2004;467,72
MCFTR;29.07.2004;482,19
MCFTR;30.07.2004;502,81
MCFTR;02.08.2004;505,11
MCFTR;03.08.2004;503,68
MCFTR;04.08.2004;504,9
MCFTR;05.08.2004;502,45
MCFTR;06.08.2004;500,13
MCFTR;09.08.2004;508,78
MCFTR;10.08.2004;504,67
MCFTR;11.08.2004;489,82
MCFTR;12.08.2004;500,82
MCFTR;13.08.2004;513,37
MCFTR;16.08.2004;517,37
MCFTR;17.08.2004;517,2
MCFTR;18.08.2004;505,14
MCFTR;19.08.2004;513,14
MCFTR;20.08.2004;515,09
MCFTR;23.08.2004;519,3
MCFTR;24.08.2004;519,71
MCFTR;25.08.2004;525,95
MCFTR;26.08.2004;527,72
MCFTR;27.08.2004;536,8
MCFTR;30.08.2004;538,88
MCFTR;31.08.2004;549,28
MCFTR;01.09.2004;550,43
MCFTR;02.09.2004;550,67
MCFTR;03.09.2004;557,59
MCFTR;06.09.2004;563,24
MCFTR;07.09.2004;562,73
MCFTR;08.09.2004;560,87
MCFTR;09.09.2004;566,96
MCFTR;10.09.2004;571,83
MCFTR;13.09.2004;570,76
MCFTR;14.09.2004;581,11
MCFTR;15.09.2004;582,88
MCFTR;16.09.2004;575,44
MCFTR;17.09.2004;579,99
MCFTR;20.09.2004;583,11
MCFTR;21.09.2004;590,84
MCFTR;22.09.2004;587,44
MCFTR;23.09.2004;587,19
MCFTR;24.09.2004;589,72
MCFTR;27.09.2004;590,28
MCFTR;28.09.2004;602,22
MCFTR;29.09.2004;605,56
MCFTR;30.09.2004;611,03
MCFTR;01.10.2004;642,79
MCFTR;04.10.2004;649,31
MCFTR;05.10.2004;695,12
MCFTR;06.10.2004;704,04
MCFTR;07.10.2004;707,55
MCFTR;08.10.2004;707,14
MCFTR;11.10.2004;665,31
MCFTR;12.10.2004;637,86
MCFTR;13.10.2004;634,54
MCFTR;14.10.2004;636,11
MCFTR;15.10.2004;629,29
MCFTR;18.10.2004;638,71
MCFTR;19.10.2004;634,86
MCFTR;20.10.2004;605,4
MCFTR;21.10.2004;611,28
MCFTR;22.10.2004;623,12
MCFTR;25.10.2004;615,9
MCFTR;26.10.2004;627,86
MCFTR;27.10.2004;638,29
MCFTR;28.10.2004;624,92
MCFTR;29.10.2004;632,97
MCFTR;01.11.2004;622,67
MCFTR;02.11.2004;620,96
MCFTR;03.11.2004;620,48
MCFTR;04.11.2004;632,97
MCFTR;05.11.2004;636,02
MCFTR;09.11.2004;637,72
MCFTR;10.11.2004;627,76
MCFTR;11.11.2004;624,88
MCFTR;12.11.2004;626,8
MCFTR;15.11.2004;628,12
MCFTR;16.11.2004;632,06
MCFTR;17.11.2004;640,56
MCFTR;18.11.2004;642,04
MCFTR;19.11.2004;610,38
MCFTR;22.11.2004;614,46
MCFTR;23.11.2004;600,1
MCFTR;24.11.2004;586,7
MCFTR;25.11.2004;578,01
MCFTR;26.11.2004;575,91
MCFTR;29.11.2004;574,67
MCFTR;30.11.2004;570,76
MCFTR;01.12.2004;550,96
MCFTR;02.12.2004;551,63
MCFTR;03.12.2004;537,4
MCFTR;06.12.2004;538,5
MCFTR;07.12.2004;553,8
MCFTR;08.12.2004;520,39
MCFTR;09.12.2004;498
MCFTR;10.12.2004;495,24
MCFTR;14.12.2004;518,64
MCFTR;15.12.2004;519,02
MCFTR;16.12.2004;514,87
MCFTR;17.12.2004;496,59
MCFTR;20.12.2004;512,25
MCFTR;21.12.2004;534,9
MCFTR;22.12.2004;531,36
MCFTR;23.12.2004;544,82
MCFTR;24.12.2004;547,12
MCFTR;27.12.2004;555,78
MCFTR;28.12.2004;548,15
MCFTR;29.12.2004;546,55
MCFTR;30.12.2004;552,22
MCFTR;31.12.2004;552,22
MCFTR;11.01.2005;547,85
MCFTR;12.01.2005;545,31
MCFTR;13.01.2005;543,9
MCFTR;14.01.2005;548,69
MCFTR;17.01.2005;544,04
MCFTR;18.01.2005;535,94
MCFTR;19.01.2005;543,52
MCFTR;20.01.2005;534,6
MCFTR;21.01.2005;537,72
MCFTR;24.01.2005;548,23
MCFTR;25.01.2005;553,96
MCFTR;26.01.2005;552,68
MCFTR;27.01.2005;557,13
MCFTR;28.01.2005;571,65
MCFTR;31.01.2005;575,74
MCFTR;01.02.2005;583,33
MCFTR;02.02.2005;587,98
MCFTR;03.02.2005;593,25
MCFTR;04.02.2005;592,79
MCFTR;07.02.2005;588,16
MCFTR;08.02.2005;596,45
MCFTR;09.02.2005;590,03
MCFTR;10.02.2005;590,81
MCFTR;11.02.2005;585,5
MCFTR;14.02.2005;585,65
MCFTR;15.02.2005;591,73
MCFTR;16.02.2005;593,87
MCFTR;17.02.2005;598,11
MCFTR;18.02.2005;600,67
MCFTR;21.02.2005;605,26
MCFTR;22.02.2005;603,62
MCFTR;24.02.2005;619,55
MCFTR;25.02.2005;625,33
MCFTR;28.02.2005;635,38
MCFTR;01.03.2005;622,73
MCFTR;02.03.2005;608,57
MCFTR;03.03.2005;608,94
MCFTR;04.03.2005;622,31
MCFTR;05.03.2005;625,87
MCFTR;09.03.2005;623,74
MCFTR;10.03.2005;606,21
MCFTR;11.03.2005;608,45
MCFTR;14.03.2005;597,89
MCFTR;15.03.2005;595,16
MCFTR;16.03.2005;573,85
MCFTR;17.03.2005;584,31
MCFTR;18.03.2005;582,43
MCFTR;21.03.2005;572,03
MCFTR;22.03.2005;584,09
MCFTR;23.03.2005;573,76
MCFTR;24.03.2005;596,94
MCFTR;25.03.2005;602,4
MCFTR;28.03.2005;601,69
MCFTR;29.03.2005;596,89
MCFTR;30.03.2005;591,14
MCFTR;31.03.2005;598,04
MCFTR;01.04.2005;611,86
MCFTR;04.04.2005;605,32
MCFTR;05.04.2005;611,78
MCFTR;06.04.2005;626,45
MCFTR;07.04.2005;627,97
MCFTR;08.04.2005;631,13
MCFTR;11.04.2005;616,29
MCFTR;12.04.2005;615,94
MCFTR;13.04.2005;617,02
MCFTR;14.04.2005;608,31
MCFTR;15.04.2005;602,71
MCFTR;18.04.2005;591,12
MCFTR;19.04.2005;596,36
MCFTR;20.04.2005;594,91
MCFTR;21.04.2005;603,79
MCFTR;22.04.2005;609,78
MCFTR;25.04.2005;611,5
MCFTR;26.04.2005;605,85
MCFTR;27.04.2005;594,89
MCFTR;28.04.2005;595,68
MCFTR;29.04.2005;593,88
MCFTR;03.05.2005;597,45
MCFTR;04.05.2005;598,14
MCFTR;05.05.2005;599,49
MCFTR;06.05.2005;597,21
MCFTR;11.05.2005;589,25
MCFTR;12.05.2005;581,56
MCFTR;13.05.2005;580,04
MCFTR;14.05.2005;578,76
MCFTR;16.05.2005;564,43
MCFTR;17.05.2005;587
MCFTR;18.05.2005;587,35
MCFTR;19.05.2005;586,8
MCFTR;20.05.2005;585,68
MCFTR;23.05.2005;587,07
MCFTR;24.05.2005;605,32
MCFTR;25.05.2005;595,75
MCFTR;26.05.2005;597,09
MCFTR;27.05.2005;597,33
MCFTR;30.05.2005;596,15
MCFTR;31.05.2005;603,89
MCFTR;01.06.2005;601,29
MCFTR;02.06.2005;606,95
MCFTR;03.06.2005;609,09
MCFTR;06.06.2005;606,33
MCFTR;07.06.2005;606,78
MCFTR;08.06.2005;606,89
MCFTR;09.06.2005;605,43
MCFTR;10.06.2005;611,19
MCFTR;14.06.2005;619,97
MCFTR;15.06.2005;616,69
MCFTR;16.06.2005;618,93
MCFTR;17.06.2005;624,07
MCFTR;20.06.2005;624,66
MCFTR;21.06.2005;621,02
MCFTR;22.06.2005;628,26
MCFTR;23.06.2005;632,39
MCFTR;24.06.2005;632,9
MCFTR;27.06.2005;628,38
MCFTR;28.06.2005;629,27
MCFTR;29.06.2005;630,27
MCFTR;30.06.2005;641,06
MCFTR;01.07.2005;650,17
MCFTR;04.07.2005;654,36
MCFTR;05.07.2005;653,63
MCFTR;06.07.2005;672,72
MCFTR;07.07.2005;672,86
MCFTR;08.07.2005;682,99
MCFTR;11.07.2005;684,57
MCFTR;12.07.2005;680,01
MCFTR;13.07.2005;687,59
MCFTR;14.07.2005;684,04
MCFTR;15.07.2005;677,53
MCFTR;18.07.2005;671,57
MCFTR;19.07.2005;680,8
MCFTR;20.07.2005;688,55
MCFTR;21.07.2005;685,97
MCFTR;22.07.2005;696,51
MCFTR;25.07.2005;703,64
MCFTR;26.07.2005;693,18
MCFTR;27.07.2005;698,45
MCFTR;28.07.2005;703,28
MCFTR;29.07.2005;701,84
MCFTR;01.08.2005;703,53
MCFTR;02.08.2005;715,35
MCFTR;03.08.2005;703,19
MCFTR;04.08.2005;717,71
MCFTR;05.08.2005;720,86
MCFTR;08.08.2005;724
MCFTR;09.08.2005;725,99
MCFTR;10.08.2005;726,49
MCFTR;11.08.2005;714,91
MCFTR;12.08.2005;710,45
MCFTR;15.08.2005;719,86
MCFTR;16.08.2005;743,77
MCFTR;17.08.2005;752,27
MCFTR;18.08.2005;749,66
MCFTR;19.08.2005;762,01
MCFTR;22.08.2005;766,61
MCFTR;23.08.2005;766,89
MCFTR;24.08.2005;768,01
MCFTR;25.08.2005;771,97
MCFTR;26.08.2005;774,63
MCFTR;29.08.2005;779,23
MCFTR;30.08.2005;784,73
MCFTR;31.08.2005;790,68
MCFTR;01.09.2005;797,43
MCFTR;02.09.2005;810,23
MCFTR;05.09.2005;803,97
MCFTR;06.09.2005;778,44
MCFTR;07.09.2005;764,2
MCFTR;08.09.2005;779,93
MCFTR;09.09.2005;801,41
MCFTR;12.09.2005;798,71
MCFTR;13.09.2005;792,68
MCFTR;14.09.2005;796,45
MCFTR;15.09.2005;807,99
MCFTR;16.09.2005;817,89
MCFTR;19.09.2005;840,87
MCFTR;20.09.2005;843,35
MCFTR;21.09.2005;865,86
MCFTR;22.09.2005;867,09
MCFTR;23.09.2005;871,62
MCFTR;26.09.2005;860,75
MCFTR;27.09.2005;898,99
MCFTR;28.09.2005;894
MCFTR;29.09.2005;886,37
MCFTR;30.09.2005;899,79
MCFTR;03.10.2005;940,49
MCFTR;04.10.2005;947,11
MCFTR;05.10.2005;906,33
MCFTR;06.10.2005;853,4
MCFTR;07.10.2005;850,38
MCFTR;10.10.2005;879,03
MCFTR;11.10.2005;908,91
MCFTR;12.10.2005;866,72
MCFTR;13.10.2005;848,32
MCFTR;14.10.2005;815,91
MCFTR;17.10.2005;826,56
MCFTR;18.10.2005;828,33
MCFTR;19.10.2005;792,98
MCFTR;20.10.2005;797,66
MCFTR;21.10.2005;804,46
MCFTR;24.10.2005;827,64
MCFTR;25.10.2005;818,73
MCFTR;26.10.2005;826,56
MCFTR;27.10.2005;806,84
MCFTR;28.10.2005;825,32
MCFTR;31.10.2005;849,4
MCFTR;01.11.2005;851,32
MCFTR;02.11.2005;880,47
MCFTR;03.11.2005;887,31
MCFTR;07.11.2005;887,64
MCFTR;08.11.2005;887,33
MCFTR;09.11.2005;892,07
MCFTR;10.11.2005;881,67
MCFTR;11.11.2005;887,5
MCFTR;14.11.2005;911,32
MCFTR;15.11.2005;912,25
MCFTR;16.11.2005;913,26
MCFTR;17.11.2005;937,58
MCFTR;18.11.2005;935,72
MCFTR;21.11.2005;937,71
MCFTR;22.11.2005;931,38
MCFTR;23.11.2005;928,03
MCFTR;24.11.2005;939,08
MCFTR;25.11.2005;948,31
MCFTR;28.11.2005;947,96
MCFTR;29.11.2005;945,3
MCFTR;30.11.2005;952,26
MCFTR;01.12.2005;978,26
MCFTR;02.12.2005;994,87
MCFTR;05.12.2005;994,69
MCFTR;06.12.2005;992,21
MCFTR;07.12.2005;1000,69
MCFTR;08.12.2005;1002,72
MCFTR;09.12.2005;1003,92
MCFTR;12.12.2005;1012,2
MCFTR;13.12.2005;1007,89
MCFTR;14.12.2005;1006,05
MCFTR;15.12.2005;1002,37
MCFTR;16.12.2005;1005,92
MCFTR;19.12.2005;1010,25
MCFTR;20.12.2005;1005,55
MCFTR;21.12.2005;1011,61
MCFTR;22.12.2005;1030,3
MCFTR;23.12.2005;1025,91
MCFTR;26.12.2005;1028,34
MCFTR;27.12.2005;1023,3
MCFTR;28.12.2005;1014,42
MCFTR;29.12.2005;1020,01
MCFTR;30.12.2005;1020,91
MCFTR;10.01.2006;1079,14
MCFTR;11.01.2006;1102,57
MCFTR;12.01.2006;1144,84
MCFTR;13.01.2006;1129,1
MCFTR;16.01.2006;1165,72
MCFTR;17.01.2006;1139,82
MCFTR;18.01.2006;1118,46
MCFTR;19.01.2006;1163,14
MCFTR;20.01.2006;1184,66
MCFTR;23.01.2006;1159,39
MCFTR;24.01.2006;1178,95
MCFTR;25.01.2006;1194,87
MCFTR;26.01.2006;1202,98
MCFTR;27.01.2006;1243,45
MCFTR;30.01.2006;1202,24
MCFTR;31.01.2006;1187,1
MCFTR;01.02.2006;1217,38
MCFTR;02.02.2006;1211,11
MCFTR;03.02.2006;1179,31
MCFTR;06.02.2006;1210,19
MCFTR;07.02.2006;1201,93
MCFTR;08.02.2006;1221,16
MCFTR;09.02.2006;1254,14
MCFTR;10.02.2006;1245,8
MCFTR;13.02.2006;1254,73
MCFTR;14.02.2006;1259,6
MCFTR;15.02.2006;1254,1
MCFTR;16.02.2006;1271,83
MCFTR;17.02.2006;1318,43
MCFTR;20.02.2006;1355,15
MCFTR;21.02.2006;1335,6
MCFTR;22.02.2006;1366,7
MCFTR;26.02.2006;1417,78
MCFTR;27.02.2006;1407,32
MCFTR;28.02.2006;1338,48
MCFTR;01.03.2006;1357
MCFTR;02.03.2006;1366
MCFTR;03.03.2006;1369,7
MCFTR;06.03.2006;1357,37
MCFTR;07.03.2006;1281,24
MCFTR;09.03.2006;1255,56
MCFTR;10.03.2006;1251,63
MCFTR;13.03.2006;1294,88
MCFTR;14.03.2006;1259,46
MCFTR;15.03.2006;1274,83
MCFTR;16.03.2006;1272,86
MCFTR;17.03.2006;1308,03
MCFTR;20.03.2006;1291,51
MCFTR;21.03.2006;1282,12
MCFTR;22.03.2006;1300,33
MCFTR;23.03.2006;1309,44
MCFTR;24.03.2006;1311,58
MCFTR;27.03.2006;1311,65
MCFTR;28.03.2006;1292,54
MCFTR;29.03.2006;1270,97
MCFTR;30.03.2006;1315,81
MCFTR;31.03.2006;1319,07
MCFTR;03.04.2006;1337,08
MCFTR;04.04.2006;1328,38
MCFTR;05.04.2006;1356,48
MCFTR;06.04.2006;1365,36
MCFTR;07.04.2006;1395,16
MCFTR;10.04.2006;1430,28
MCFTR;11.04.2006;1416,37
MCFTR;12.04.2006;1441,11
MCFTR;13.04.2006;1416,92
MCFTR;14.04.2006;1434,86
MCFTR;17.04.2006;1451,45
MCFTR;18.04.2006;1463,57
MCFTR;19.04.2006;1479,87
MCFTR;20.04.2006;1471,36
MCFTR;21.04.2006;1480,84
MCFTR;24.04.2006;1493,22
MCFTR;25.04.2006;1476,89
MCFTR;26.04.2006;1523,61
MCFTR;27.04.2006;1473,26
MCFTR;28.04.2006;1509,6
MCFTR;02.05.2006;1561,94
MCFTR;03.05.2006;1554,52
MCFTR;04.05.2006;1584,62
MCFTR;05.05.2006;1585,92
MCFTR;06.05.2006;1609,29
MCFTR;10.05.2006;1567,37
MCFTR;11.05.2006;1557,99
MCFTR;12.05.2006;1506,32
MCFTR;15.05.2006;1419,59
MCFTR;16.05.2006;1425,43
MCFTR;17.05.2006;1364,42
MCFTR;18.05.2006;1328,5
MCFTR;19.05.2006;1285,24
MCFTR;22.05.2006;1161,26
MCFTR;23.05.2006;1285,26
MCFTR;24.05.2006;1234,83
MCFTR;25.05.2006;1293,87
MCFTR;26.05.2006;1362,52
MCFTR;29.05.2006;1333,95
MCFTR;30.05.2006;1323,47
MCFTR;31.05.2006;1301,1
MCFTR;01.06.2006;1318,71
MCFTR;02.06.2006;1384,35
MCFTR;05.06.2006;1385,2
MCFTR;06.06.2006;1297,02
